,PLAYER_NAME,season_x,STL,BLK
455,Kentavious Caldwell-Pope,2018,1.4324324324324325,0.21621621621621623
456,Kevin Durant,2018,0.7352941176470589,1.75
457,Kevin Love,2018,0.7288135593220338,0.4067796610169492
458,Kevon Looney,2018,0.5151515151515151,0.8484848484848485
459,Khris Middleton,2018,1.451219512195122,0.25609756097560976
460,Klay Thompson,2018,0.7534246575342466,0.4657534246575342
461,Kosta Koufos,2018,0.6619718309859155,0.4507042253521127
462,Kris Dunn,2018,2.0,0.5192307692307693
463,Kristaps Porzingis,2018,0.75,2.3958333333333335
464,Kyle Anderson,2018,1.554054054054054,0.8108108108108109
465,Kyle Lowry,2018,1.0897435897435896,0.24358974358974358
